source_date,site,region,kd,kd_arithmetic,ocean_cells,l3_observed_fraction,l4_interpolated_fraction,confidence,caveat,product_stream,fetched_utc,age_days_at_fetch
2015-01-01,seawaywall,tweed,0.04961,0.05478,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,seawaybar,tweed,0.04798,0.053,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,ninemile,tweed,0.03886,0.0404,77,0.974,0.026,ok,none,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,fidos,tweed,0.04058,0.04212,68,0.971,0.029,ok,none,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,kingscliff,tweed,0.04039,0.04169,63,0.952,0.048,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,tweedbar,tweed,0.04207,0.04363,61,0.967,0.033,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,flinders,moreton,0.04037,0.0438,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,smiths,moreton,0.03657,0.03805,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4244
2015-01-01,capemor,moreton,0.04688,0.05568,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4244
2015-01-02,seawaywall,tweed,0.04202,0.04298,50,0.3,0.7,low_confidence,land_adjacency,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,seawaybar,tweed,0.04127,0.04226,55,0.273,0.727,low_confidence,land_adjacency,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,ninemile,tweed,0.03675,0.03777,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,fidos,tweed,0.03816,0.03917,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,kingscliff,tweed,0.03797,0.03887,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,tweedbar,tweed,0.03941,0.04043,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,flinders,moreton,0.03953,0.04108,97,0.546,0.454,flagged,none,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,smiths,moreton,0.03655,0.03736,98,0.551,0.449,flagged,none,my,2026-08-15T10:39:34+00:00,4243
2015-01-02,capemor,moreton,0.0443,0.04805,96,0.417,0.583,low_confidence,none,my,2026-08-15T10:39:34+00:00,4243
2015-01-03,seawaywall,tweed,0.03938,0.03967,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,seawaybar,tweed,0.03892,0.03922,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,ninemile,tweed,0.03723,0.03805,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,fidos,tweed,0.03804,0.03886,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,kingscliff,tweed,0.04158,0.04487,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,tweedbar,tweed,0.03792,0.03859,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,flinders,moreton,0.0384,0.03938,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,smiths,moreton,0.03593,0.03649,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4242
2015-01-03,capemor,moreton,0.04195,0.04391,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4242
2015-01-04,seawaywall,tweed,0.03966,0.03999,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,seawaybar,tweed,0.03929,0.0396,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,ninemile,tweed,0.03934,0.04035,77,0.87,0.13,ok,none,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,fidos,tweed,0.04002,0.04108,68,0.926,0.074,ok,none,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,kingscliff,tweed,0.04445,0.05001,63,0.905,0.095,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,tweedbar,tweed,0.03978,0.04076,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,flinders,moreton,0.0481,0.05164,97,0.196,0.804,weak_prior,none,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,smiths,moreton,0.04332,0.04553,98,0.092,0.908,weak_prior,none,my,2026-08-15T10:39:34+00:00,4241
2015-01-04,capemor,moreton,0.05593,0.06226,96,0.271,0.729,low_confidence,none,my,2026-08-15T10:39:34+00:00,4241
2015-01-05,seawaywall,tweed,0.03969,0.04002,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,seawaybar,tweed,0.03932,0.03964,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,ninemile,tweed,0.03931,0.04032,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,fidos,tweed,0.04,0.04106,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,kingscliff,tweed,0.04441,0.04997,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,tweedbar,tweed,0.03978,0.04075,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,flinders,moreton,0.05391,0.05769,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,smiths,moreton,0.04851,0.0511,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4240
2015-01-05,capemor,moreton,0.06243,0.06865,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4240
2015-01-06,seawaywall,tweed,0.03575,0.0359,50,0.72,0.28,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,seawaybar,tweed,0.03548,0.03563,55,0.727,0.273,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,ninemile,tweed,0.03309,0.03324,77,0.896,0.104,ok,none,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,fidos,tweed,0.03345,0.0336,68,0.868,0.132,ok,none,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,kingscliff,tweed,0.03346,0.03363,63,0.952,0.048,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,tweedbar,tweed,0.03381,0.03397,61,0.803,0.197,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,flinders,moreton,0.04918,0.05185,97,0.423,0.577,low_confidence,none,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,smiths,moreton,0.04541,0.04728,98,0.449,0.551,low_confidence,none,my,2026-08-15T10:39:34+00:00,4239
2015-01-06,capemor,moreton,0.057,0.06168,96,0.552,0.448,flagged,none,my,2026-08-15T10:39:34+00:00,4239
2015-01-07,seawaywall,tweed,0.03556,0.03571,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,seawaybar,tweed,0.03526,0.03541,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,ninemile,tweed,0.03224,0.03235,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,fidos,tweed,0.03257,0.03268,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,kingscliff,tweed,0.03251,0.03263,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,tweedbar,tweed,0.03294,0.03305,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,flinders,moreton,0.04737,0.04982,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,smiths,moreton,0.04382,0.04552,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4238
2015-01-07,capemor,moreton,0.05483,0.05918,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4238
2015-01-08,seawaywall,tweed,0.03059,0.03061,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,seawaybar,tweed,0.03049,0.0305,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,ninemile,tweed,0.02974,0.02975,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,fidos,tweed,0.02988,0.02989,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,kingscliff,tweed,0.03005,0.03006,63,0.032,0.968,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,tweedbar,tweed,0.02995,0.02996,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,flinders,moreton,0.03812,0.03887,97,0.258,0.742,low_confidence,none,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,smiths,moreton,0.03605,0.03655,98,0.296,0.704,low_confidence,none,my,2026-08-15T10:39:34+00:00,4237
2015-01-08,capemor,moreton,0.04129,0.04267,96,0.104,0.896,weak_prior,none,my,2026-08-15T10:39:34+00:00,4237
2015-01-09,seawaywall,tweed,0.03002,0.03004,50,0.74,0.26,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,seawaybar,tweed,0.02993,0.02995,55,0.709,0.291,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,ninemile,tweed,0.02942,0.02944,77,0.403,0.597,low_confidence,none,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,fidos,tweed,0.02958,0.0296,68,0.456,0.544,low_confidence,none,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,kingscliff,tweed,0.02989,0.02992,63,0.508,0.492,flagged,land_adjacency,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,tweedbar,tweed,0.0296,0.02961,61,0.475,0.525,low_confidence,land_adjacency,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,flinders,moreton,0.03766,0.03844,97,0.577,0.423,flagged,none,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,smiths,moreton,0.03562,0.03613,98,0.5,0.5,low_confidence,none,my,2026-08-15T10:39:34+00:00,4236
2015-01-09,capemor,moreton,0.04078,0.04215,96,0.604,0.396,flagged,none,my,2026-08-15T10:39:34+00:00,4236
2015-01-10,seawaywall,tweed,0.04415,0.04631,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,seawaybar,tweed,0.04312,0.0452,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,ninemile,tweed,0.03672,0.03712,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,fidos,tweed,0.03763,0.03815,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,kingscliff,tweed,0.03768,0.03808,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,tweedbar,tweed,0.03889,0.03972,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,flinders,moreton,0.04092,0.04207,97,0.876,0.124,ok,none,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,smiths,moreton,0.03875,0.03944,98,0.816,0.184,ok,none,my,2026-08-15T10:39:34+00:00,4235
2015-01-10,capemor,moreton,0.04608,0.04847,96,0.896,0.104,ok,none,my,2026-08-15T10:39:34+00:00,4235
2015-01-11,seawaywall,tweed,0.04415,0.04631,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,seawaybar,tweed,0.04312,0.0452,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,ninemile,tweed,0.03672,0.03712,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,fidos,tweed,0.03763,0.03815,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,kingscliff,tweed,0.03768,0.03808,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,tweedbar,tweed,0.03889,0.03972,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,flinders,moreton,0.04164,0.04278,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,smiths,moreton,0.03921,0.03991,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4234
2015-01-11,capemor,moreton,0.04669,0.04911,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4234
2015-01-12,seawaywall,tweed,0.04282,0.04457,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,seawaybar,tweed,0.04191,0.0436,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,ninemile,tweed,0.03623,0.03652,77,0.182,0.818,weak_prior,none,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,fidos,tweed,0.03706,0.03744,68,0.132,0.868,weak_prior,none,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,kingscliff,tweed,0.03702,0.0373,63,0.095,0.905,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,tweedbar,tweed,0.03823,0.03885,61,0.098,0.902,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,flinders,moreton,0.0387,0.03943,97,0.206,0.794,weak_prior,none,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,smiths,moreton,0.03657,0.03708,98,0.204,0.796,weak_prior,none,my,2026-08-15T10:39:34+00:00,4233
2015-01-12,capemor,moreton,0.04221,0.0435,96,0.104,0.896,weak_prior,none,my,2026-08-15T10:39:34+00:00,4233
2015-01-13,seawaywall,tweed,0.06281,0.06525,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,seawaybar,tweed,0.0613,0.06374,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,ninemile,tweed,0.04888,0.05039,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,fidos,tweed,0.05147,0.05304,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,kingscliff,tweed,0.05042,0.05184,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,tweedbar,tweed,0.05497,0.057,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,flinders,moreton,0.03964,0.04072,97,0.701,0.299,flagged,none,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,smiths,moreton,0.03733,0.03813,98,0.663,0.337,flagged,none,my,2026-08-15T10:39:34+00:00,4232
2015-01-13,capemor,moreton,0.04415,0.04638,96,0.594,0.406,flagged,none,my,2026-08-15T10:39:34+00:00,4232
2015-01-14,seawaywall,tweed,0.06568,0.06869,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,seawaybar,tweed,0.06408,0.06707,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,ninemile,tweed,0.05108,0.05305,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,fidos,tweed,0.05403,0.05608,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,kingscliff,tweed,0.05286,0.05473,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,tweedbar,tweed,0.0581,0.06069,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,flinders,moreton,0.04001,0.04116,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,smiths,moreton,0.03755,0.03839,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4231
2015-01-14,capemor,moreton,0.04449,0.04677,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4231
2015-01-15,seawaywall,tweed,0.06745,0.07054,50,0.88,0.12,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,seawaybar,tweed,0.06574,0.06882,55,0.891,0.109,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,ninemile,tweed,0.05182,0.05378,77,0.935,0.065,ok,none,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,fidos,tweed,0.05481,0.05683,68,0.971,0.029,ok,none,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,kingscliff,tweed,0.0539,0.05575,63,0.984,0.016,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,tweedbar,tweed,0.05878,0.06137,61,0.984,0.016,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,flinders,moreton,0.05046,0.05614,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,smiths,moreton,0.04464,0.04905,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4230
2015-01-15,capemor,moreton,0.05864,0.06738,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4230
2015-01-16,seawaywall,tweed,0.05706,0.05821,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,seawaybar,tweed,0.05578,0.05703,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,ninemile,tweed,0.04494,0.04726,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,fidos,tweed,0.04707,0.04936,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,kingscliff,tweed,0.049,0.05246,63,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,tweedbar,tweed,0.048,0.04963,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,flinders,moreton,0.04763,0.05492,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,smiths,moreton,0.0426,0.04831,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4229
2015-01-16,capemor,moreton,0.057,0.06781,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4229
2015-01-17,seawaywall,tweed,0.06123,0.06505,50,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,seawaybar,tweed,0.05919,0.06306,55,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,ninemile,tweed,0.04148,0.04325,77,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,fidos,tweed,0.04374,0.04565,68,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,kingscliff,tweed,0.04404,0.04609,63,0.984,0.016,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,tweedbar,tweed,0.04664,0.04919,61,1.0,0.0,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,flinders,moreton,0.04123,0.0449,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,smiths,moreton,0.03822,0.04111,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4228
2015-01-17,capemor,moreton,0.04807,0.0558,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4228
2015-01-18,seawaywall,tweed,0.06263,0.06653,50,0.92,0.08,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,seawaybar,tweed,0.05996,0.06402,55,0.909,0.091,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,ninemile,tweed,0.04344,0.04716,77,0.961,0.039,ok,none,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,fidos,tweed,0.0461,0.05005,68,0.956,0.044,ok,none,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,kingscliff,tweed,0.04701,0.05149,63,0.952,0.048,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,tweedbar,tweed,0.04815,0.05201,61,0.951,0.049,ok,land_adjacency,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,flinders,moreton,0.04219,0.04599,97,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,smiths,moreton,0.03896,0.04143,98,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4227
2015-01-18,capemor,moreton,0.04844,0.05535,96,1.0,0.0,ok,none,my,2026-08-15T10:39:34+00:00,4227
2015-01-19,seawaywall,tweed,0.06264,0.06654,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,seawaybar,tweed,0.05997,0.06403,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,ninemile,tweed,0.04346,0.04717,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,fidos,tweed,0.04611,0.05006,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,kingscliff,tweed,0.04702,0.0515,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,tweedbar,tweed,0.04816,0.05202,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,flinders,moreton,0.04227,0.04605,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,smiths,moreton,0.0391,0.04155,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4226
2015-01-19,capemor,moreton,0.04852,0.0554,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4226
2015-01-20,seawaywall,tweed,0.06263,0.0666,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,seawaybar,tweed,0.05999,0.06411,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,ninemile,tweed,0.04345,0.04715,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,fidos,tweed,0.04609,0.05004,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,kingscliff,tweed,0.04699,0.05148,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,tweedbar,tweed,0.04814,0.052,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,flinders,moreton,0.04235,0.04503,97,0.072,0.928,weak_prior,none,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,smiths,moreton,0.03952,0.04126,98,0.061,0.939,weak_prior,none,my,2026-08-15T10:39:34+00:00,4225
2015-01-20,capemor,moreton,0.04742,0.05162,96,0.135,0.865,weak_prior,none,my,2026-08-15T10:39:34+00:00,4225
2015-01-21,seawaywall,tweed,0.06253,0.0665,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,seawaybar,tweed,0.0599,0.06402,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,ninemile,tweed,0.04337,0.04708,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,fidos,tweed,0.04606,0.05001,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,kingscliff,tweed,0.04698,0.05147,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,tweedbar,tweed,0.04808,0.05196,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,flinders,moreton,0.04245,0.04513,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,smiths,moreton,0.03961,0.04136,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4224
2015-01-21,capemor,moreton,0.04755,0.05173,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4224
2015-01-22,seawaywall,tweed,0.0677,0.07594,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,seawaybar,tweed,0.06548,0.07331,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,ninemile,tweed,0.04719,0.04802,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,fidos,tweed,0.04862,0.04946,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,kingscliff,tweed,0.05011,0.05133,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,tweedbar,tweed,0.04991,0.05075,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,flinders,moreton,0.04656,0.04751,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,smiths,moreton,0.04459,0.04518,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4223
2015-01-22,capemor,moreton,0.05124,0.05296,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4223
2015-01-23,seawaywall,tweed,0.06749,0.07559,50,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,seawaybar,tweed,0.06533,0.07302,55,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,ninemile,tweed,0.04711,0.04794,77,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,fidos,tweed,0.04854,0.04939,68,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,kingscliff,tweed,0.05006,0.05129,63,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,tweedbar,tweed,0.04983,0.05068,61,0.0,1.0,weak_prior,land_adjacency,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,flinders,moreton,0.04601,0.04708,97,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,smiths,moreton,0.04393,0.04454,98,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4222
2015-01-23,capemor,moreton,0.05097,0.05309,96,0.0,1.0,weak_prior,none,my,2026-08-15T10:39:34+00:00,4222
